objectid,title,date,format,arastirmaci,eser_adi,sayfa_no,padisah_donemi,muellif_adi,muellif_olum_tarihi,mustensih_adi,telif_tarih_hicri,telif_basim,telif_tarih_miladi,istinsah_tarihi,eser_dili,eser_alt_turu,yazin_turu,yazi_turu,baglanti_turu,baglantili_eser_adi,baglantili_eser_yazari,baglantili_eser_tarihi,baglantili_eser_dili,cilt_sayisi,yazildigi_yer,kutupane_koleksiyon,alt_koleksiyon_numara,su_anda_kutupane,latitude,longitude,ulke,sehir,takdim_hediye,tarihsel_kapsam,tematik_kapsam,notlar,arastirmaci_notu
babinger_0626,Abdullatîf (Latîfî),1546,record,Bedia Tokatlıoğlu,Tezkiretü’ş-şu‘arâ ve tabsıratü’n-nuzamâ,123-124,I. Süleyman,Abdullatîf (Latîfî),1582,,953,,1546,,,Tezkire,,,,,,,,,,Milano Ambros. Küt.,Nu. 183,,45.463599496937,9.1857666423283,İtalya,Milano,,,"Bir biyografi mecmuası olan eser üç fasla ayrılmıştır. İlk fasılda Anadolu’daki mistik şeyhler, ikinci fasılda Osmanlı sultanları arasındaki şairler ele alınmakta olup bu iki grupta toplam yirmi kişi yer almaktadır. Üçüncü fasılda ise diğer sınıflardan 282 şairin hayatı anlatılmaktadır.",,"Kanuni Sultan Süleyman. ""Mukaddime"", ""Üç Fasıl"" ve ""Hatime"" den oluşan Tezkire'de toplam 334 şair yer almaktadır. Latifi, Tezkire'sinin önsözünde devrinde hüner gösterme sahasının inşa olduğunu, ancak bu inşayı anlaşılmaz bulduğundan beğenmediğini, ayet, hadis, kelam-ı kibar ve atasözleriyle müzeyyen yeni bir nesir üslubu vücuda getirdiğini söyler. Bu iddiasına delil olarak da ""Enisü'l-Füseha"", ""Füsul-i Erbaa"", ""Evsaf-ı İstanbul"" ve ""Tezkiretü'ş-Şu'ara"" adlı eserlerinden örnekler verir. Gerçekten de Latifi, sözkonusu eserlerinde ifadelerini yer yer ayetler, hadisler, kelam-ı kibarlar ve atasözleriyle süslemiştir. Bunun içindir ki Aşık Çelebi, Latifi'yi ""akranı içinde yegane"" ve ""inşası nazikane"" diye nitelendirir. Ne var ki nesir üslubunu ""anlaşılır"" olma kaygısı üzerine kuran Latifi'nin bu tavrı, dönemin dilde külfetli ifadeler kullanma taraftarı kalemleri tarafından yadırganmış hatta eleştirilmiştir. Latifî'nin en önemli eseri olan Tezkire'si, yazıldığı dönemden itibaren hem tertip tarzı hem de içeriği açısından büyük ilgi görmüştür. Denebilir ki Türk tezkirecilik geleneği onun açtığı çığırdan yürümüştür. Özellikle ele aldığı isimleri alfabetik sıralaması artık vazgeçilmez bir tertip tarzı olmuştur."
babinger_0627,Abdullatîf (Latîfî),1546,record,Bedia Tokatlıoğlu,Tezkiretü’ş-şu‘arâ ve tabsıratü’n-nuzamâ,123-124,I. Süleyman,Abdullatîf (Latîfî),1582,,953,,1546,,,Tezkire,,,,,,,,,,"Floransa, Med. Laur. Küt.",Nu. 506,,43.7747763692041,11.2546200711641,İtalya,Floransa,,,"Bir biyografi mecmuası olan eser üç fasla ayrılmıştır. İlk fasılda Anadolu’daki mistik şeyhler, ikinci fasılda Osmanlı sultanları arasındaki şairler ele alınmakta olup bu iki grupta toplam yirmi kişi yer almaktadır. Üçüncü fasılda ise diğer sınıflardan 282 şairin hayatı anlatılmaktadır.",,"Kanuni Sultan Süleyman. ""Mukaddime"", ""Üç Fasıl"" ve ""Hatime"" den oluşan Tezkire'de toplam 334 şair yer almaktadır. Latifi, Tezkire'sinin önsözünde devrinde hüner gösterme sahasının inşa olduğunu, ancak bu inşayı anlaşılmaz bulduğundan beğenmediğini, ayet, hadis, kelam-ı kibar ve atasözleriyle müzeyyen yeni bir nesir üslubu vücuda getirdiğini söyler. Bu iddiasına delil olarak da ""Enisü'l-Füseha"", ""Füsul-i Erbaa"", ""Evsaf-ı İstanbul"" ve ""Tezkiretü'ş-Şu'ara"" adlı eserlerinden örnekler verir. Gerçekten de Latifi, sözkonusu eserlerinde ifadelerini yer yer ayetler, hadisler, kelam-ı kibarlar ve atasözleriyle süslemiştir. Bunun içindir ki Aşık Çelebi, Latifi'yi ""akranı içinde yegane"" ve ""inşası nazikane"" diye nitelendirir. Ne var ki nesir üslubunu ""anlaşılır"" olma kaygısı üzerine kuran Latifi'nin bu tavrı, dönemin dilde külfetli ifadeler kullanma taraftarı kalemleri tarafından yadırganmış hatta eleştirilmiştir. Latifî'nin en önemli eseri olan Tezkire'si, yazıldığı dönemden itibaren hem tertip tarzı hem de içeriği açısından büyük ilgi görmüştür. Denebilir ki Türk tezkirecilik geleneği onun açtığı çığırdan yürümüştür. Özellikle ele aldığı isimleri alfabetik sıralaması artık vazgeçilmez bir tertip tarzı olmuştur."
babinger_0628,Abdullatîf (Latîfî),1546,record,Bedia Tokatlıoğlu,Tezkiretü’ş-şu‘arâ ve tabsıratü’n-nuzamâ,123-124,I. Süleyman,Abdullatîf (Latîfî),1582,,953,,1546,,,Tezkire,,,,,,,,,,Uppsala Üniversitesi Kütüphanesi,Nu. 302,,59.8552226554285,17.6314371362395,İsveç,Uppsala,,,"Bir biyografi mecmuası olan eser üç fasla ayrılmıştır. İlk fasılda Anadolu’daki mistik şeyhler, ikinci fasılda Osmanlı sultanları arasındaki şairler ele alınmakta olup bu iki grupta toplam yirmi kişi yer almaktadır. Üçüncü fasılda ise diğer sınıflardan 282 şairin hayatı anlatılmaktadır.",,"Kanuni Sultan Süleyman. ""Mukaddime"", ""Üç Fasıl"" ve ""Hatime"" den oluşan Tezkire'de toplam 334 şair yer almaktadır. Latifi, Tezkire'sinin önsözünde devrinde hüner gösterme sahasının inşa olduğunu, ancak bu inşayı anlaşılmaz bulduğundan beğenmediğini, ayet, hadis, kelam-ı kibar ve atasözleriyle müzeyyen yeni bir nesir üslubu vücuda getirdiğini söyler. Bu iddiasına delil olarak da ""Enisü'l-Füseha"", ""Füsul-i Erbaa"", ""Evsaf-ı İstanbul"" ve ""Tezkiretü'ş-Şu'ara"" adlı eserlerinden örnekler verir. Gerçekten de Latifi, sözkonusu eserlerinde ifadelerini yer yer ayetler, hadisler, kelam-ı kibarlar ve atasözleriyle süslemiştir. Bunun içindir ki Aşık Çelebi, Latifi'yi ""akranı içinde yegane"" ve ""inşası nazikane"" diye nitelendirir. Ne var ki nesir üslubunu ""anlaşılır"" olma kaygısı üzerine kuran Latifi'nin bu tavrı, dönemin dilde külfetli ifadeler kullanma taraftarı kalemleri tarafından yadırganmış hatta eleştirilmiştir. Latifî'nin en önemli eseri olan Tezkire'si, yazıldığı dönemden itibaren hem tertip tarzı hem de içeriği açısından büyük ilgi görmüştür. Denebilir ki Türk tezkirecilik geleneği onun açtığı çığırdan yürümüştür. Özellikle ele aldığı isimleri alfabetik sıralaması artık vazgeçilmez bir tertip tarzı olmuştur."
babinger_0629,Abdullatîf (Latîfî),1546,record,Bedia Tokatlıoğlu,Tezkiretü’ş-şu‘arâ ve tabsıratü’n-nuzamâ,123-124,I. Süleyman,Abdullatîf (Latîfî),1582,,953,,1546,,,Tezkire,,,,,,,,,,Petersburg Asya Müzesi,,,59.944216783779,30.3219009558207,Rusya,St. Petersburg,,,"Bir biyografi mecmuası olan eser üç fasla ayrılmıştır. İlk fasılda Anadolu’daki mistik şeyhler, ikinci fasılda Osmanlı sultanları arasındaki şairler ele alınmakta olup bu iki grupta toplam yirmi kişi yer almaktadır. Üçüncü fasılda ise diğer sınıflardan 282 şairin hayatı anlatılmaktadır.",,"Kanuni Sultan Süleyman. ""Mukaddime"", ""Üç Fasıl"" ve ""Hatime"" den oluşan Tezkire'de toplam 334 şair yer almaktadır. Latifi, Tezkire'sinin önsözünde devrinde hüner gösterme sahasının inşa olduğunu, ancak bu inşayı anlaşılmaz bulduğundan beğenmediğini, ayet, hadis, kelam-ı kibar ve atasözleriyle müzeyyen yeni bir nesir üslubu vücuda getirdiğini söyler. Bu iddiasına delil olarak da ""Enisü'l-Füseha"", ""Füsul-i Erbaa"", ""Evsaf-ı İstanbul"" ve ""Tezkiretü'ş-Şu'ara"" adlı eserlerinden örnekler verir. Gerçekten de Latifi, sözkonusu eserlerinde ifadelerini yer yer ayetler, hadisler, kelam-ı kibarlar ve atasözleriyle süslemiştir. Bunun içindir ki Aşık Çelebi, Latifi'yi ""akranı içinde yegane"" ve ""inşası nazikane"" diye nitelendirir. Ne var ki nesir üslubunu ""anlaşılır"" olma kaygısı üzerine kuran Latifi'nin bu tavrı, dönemin dilde külfetli ifadeler kullanma taraftarı kalemleri tarafından yadırganmış hatta eleştirilmiştir. Latifî'nin en önemli eseri olan Tezkire'si, yazıldığı dönemden itibaren hem tertip tarzı hem de içeriği açısından büyük ilgi görmüştür. Denebilir ki Türk tezkirecilik geleneği onun açtığı çığırdan yürümüştür. Özellikle ele aldığı isimleri alfabetik sıralaması artık vazgeçilmez bir tertip tarzı olmuştur."
babinger_0630,Abdullatîf (Latîfî),1546,record,Bedia Tokatlıoğlu,Tezkiretü’ş-şu‘arâ ve tabsıratü’n-nuzamâ,123-124,I. Süleyman,Abdullatîf (Latîfî),1582,,953,,1546,,,Tezkire,,,,,,,,,,Petersburg Şark Enstitüsü,"Nu. 401 (Smirnov, Catal., 48)",,59.944216783779,30.3219009558207,Rusya,St. Petersburg,,,"Bir biyografi mecmuası olan eser üç fasla ayrılmıştır. İlk fasılda Anadolu’daki mistik şeyhler, ikinci fasılda Osmanlı sultanları arasındaki şairler ele alınmakta olup bu iki grupta toplam yirmi kişi yer almaktadır. Üçüncü fasılda ise diğer sınıflardan 282 şairin hayatı anlatılmaktadır.",,"Kanuni Sultan Süleyman. ""Mukaddime"", ""Üç Fasıl"" ve ""Hatime"" den oluşan Tezkire'de toplam 334 şair yer almaktadır. Latifi, Tezkire'sinin önsözünde devrinde hüner gösterme sahasının inşa olduğunu, ancak bu inşayı anlaşılmaz bulduğundan beğenmediğini, ayet, hadis, kelam-ı kibar ve atasözleriyle müzeyyen yeni bir nesir üslubu vücuda getirdiğini söyler. Bu iddiasına delil olarak da ""Enisü'l-Füseha"", ""Füsul-i Erbaa"", ""Evsaf-ı İstanbul"" ve ""Tezkiretü'ş-Şu'ara"" adlı eserlerinden örnekler verir. Gerçekten de Latifi, sözkonusu eserlerinde ifadelerini yer yer ayetler, hadisler, kelam-ı kibarlar ve atasözleriyle süslemiştir. Bunun içindir ki Aşık Çelebi, Latifi'yi ""akranı içinde yegane"" ve ""inşası nazikane"" diye nitelendirir. Ne var ki nesir üslubunu ""anlaşılır"" olma kaygısı üzerine kuran Latifi'nin bu tavrı, dönemin dilde külfetli ifadeler kullanma taraftarı kalemleri tarafından yadırganmış hatta eleştirilmiştir. Latifî'nin en önemli eseri olan Tezkire'si, yazıldığı dönemden itibaren hem tertip tarzı hem de içeriği açısından büyük ilgi görmüştür. Denebilir ki Türk tezkirecilik geleneği onun açtığı çığırdan yürümüştür. Özellikle ele aldığı isimleri alfabetik sıralaması artık vazgeçilmez bir tertip tarzı olmuştur."
babinger_0631,Abdullatîf (Latîfî),1546,record,Bedia Tokatlıoğlu,Tezkiretü’ş-şu‘arâ ve tabsıratü’n-nuzamâ,123-124,I. Süleyman,Abdullatîf (Latîfî),1582,,953,,1546,,,Tezkire,,,,,,,,,,Manchester Üniversite Kütüphanesi,Lindsay Kolleksiyonu Nu. 72,,53.4645760548282,-2.23532624232767,İngiltere,Manchester,,,"Bir biyografi mecmuası olan eser üç fasla ayrılmıştır. İlk fasılda Anadolu’daki mistik şeyhler, ikinci fasılda Osmanlı sultanları arasındaki şairler ele alınmakta olup bu iki grupta toplam yirmi kişi yer almaktadır. Üçüncü fasılda ise diğer sınıflardan 282 şairin hayatı anlatılmaktadır.",,"Kanuni Sultan Süleyman. ""Mukaddime"", ""Üç Fasıl"" ve ""Hatime"" den oluşan Tezkire'de toplam 334 şair yer almaktadır. Latifi, Tezkire'sinin önsözünde devrinde hüner gösterme sahasının inşa olduğunu, ancak bu inşayı anlaşılmaz bulduğundan beğenmediğini, ayet, hadis, kelam-ı kibar ve atasözleriyle müzeyyen yeni bir nesir üslubu vücuda getirdiğini söyler. Bu iddiasına delil olarak da ""Enisü'l-Füseha"", ""Füsul-i Erbaa"", ""Evsaf-ı İstanbul"" ve ""Tezkiretü'ş-Şu'ara"" adlı eserlerinden örnekler verir. Gerçekten de Latifi, sözkonusu eserlerinde ifadelerini yer yer ayetler, hadisler, kelam-ı kibarlar ve atasözleriyle süslemiştir. Bunun içindir ki Aşık Çelebi, Latifi'yi ""akranı içinde yegane"" ve ""inşası nazikane"" diye nitelendirir. Ne var ki nesir üslubunu ""anlaşılır"" olma kaygısı üzerine kuran Latifi'nin bu tavrı, dönemin dilde külfetli ifadeler kullanma taraftarı kalemleri tarafından yadırganmış hatta eleştirilmiştir. Latifî'nin en önemli eseri olan Tezkire'si, yazıldığı dönemden itibaren hem tertip tarzı hem de içeriği açısından büyük ilgi görmüştür. Denebilir ki Türk tezkirecilik geleneği onun açtığı çığırdan yürümüştür. Özellikle ele aldığı isimleri alfabetik sıralaması artık vazgeçilmez bir tertip tarzı olmuştur."
babinger_0632,Abdullatîf (Latîfî),1546,record,Bedia Tokatlıoğlu,Tezkiretü’ş-şu‘arâ ve tabsıratü’n-nuzamâ,123-124,I. Süleyman,Abdullatîf (Latîfî),1582,,953,,1546,,,Tezkire,,,,,,,,,,Manchester Üniversite Kütüphanesi,Lindsay Kolleksiyonu Nu. 118,,53.4645760548282,-2.23532624232767,İngiltere,Manchester,,,"Bir biyografi mecmuası olan eser üç fasla ayrılmıştır. İlk fasılda Anadolu’daki mistik şeyhler, ikinci fasılda Osmanlı sultanları arasındaki şairler ele alınmakta olup bu iki grupta toplam yirmi kişi yer almaktadır. Üçüncü fasılda ise diğer sınıflardan 282 şairin hayatı anlatılmaktadır.",,"Kanuni Sultan Süleyman. ""Mukaddime"", ""Üç Fasıl"" ve ""Hatime"" den oluşan Tezkire'de toplam 334 şair yer almaktadır. Latifi, Tezkire'sinin önsözünde devrinde hüner gösterme sahasının inşa olduğunu, ancak bu inşayı anlaşılmaz bulduğundan beğenmediğini, ayet, hadis, kelam-ı kibar ve atasözleriyle müzeyyen yeni bir nesir üslubu vücuda getirdiğini söyler. Bu iddiasına delil olarak da ""Enisü'l-Füseha"", ""Füsul-i Erbaa"", ""Evsaf-ı İstanbul"" ve ""Tezkiretü'ş-Şu'ara"" adlı eserlerinden örnekler verir. Gerçekten de Latifi, sözkonusu eserlerinde ifadelerini yer yer ayetler, hadisler, kelam-ı kibarlar ve atasözleriyle süslemiştir. Bunun içindir ki Aşık Çelebi, Latifi'yi ""akranı içinde yegane"" ve ""inşası nazikane"" diye nitelendirir. Ne var ki nesir üslubunu ""anlaşılır"" olma kaygısı üzerine kuran Latifi'nin bu tavrı, dönemin dilde külfetli ifadeler kullanma taraftarı kalemleri tarafından yadırganmış hatta eleştirilmiştir. Latifî'nin en önemli eseri olan Tezkire'si, yazıldığı dönemden itibaren hem tertip tarzı hem de içeriği açısından büyük ilgi görmüştür. Denebilir ki Türk tezkirecilik geleneği onun açtığı çığırdan yürümüştür. Özellikle ele aldığı isimleri alfabetik sıralaması artık vazgeçilmez bir tertip tarzı olmuştur."
babinger_0633,Abdullatîf (Latîfî),1546,record,Bedia Tokatlıoğlu,Tezkiretü’ş-şu‘arâ ve tabsıratü’n-nuzamâ,123-124,I. Süleyman,Abdullatîf (Latîfî),1582,,953,,1546,,,Tezkire,,,,,,,,,,Paris Milli Kütüphanesi,c.r. 297,,48.8339332273818,2.37579298412067,Fransa,Paris,,,"Bir biyografi mecmuası olan eser üç fasla ayrılmıştır. İlk fasılda Anadolu’daki mistik şeyhler, ikinci fasılda Osmanlı sultanları arasındaki şairler ele alınmakta olup bu iki grupta toplam yirmi kişi yer almaktadır. Üçüncü fasılda ise diğer sınıflardan 282 şairin hayatı anlatılmaktadır.",,"Kanuni Sultan Süleyman. ""Mukaddime"", ""Üç Fasıl"" ve ""Hatime"" den oluşan Tezkire'de toplam 334 şair yer almaktadır. Latifi, Tezkire'sinin önsözünde devrinde hüner gösterme sahasının inşa olduğunu, ancak bu inşayı anlaşılmaz bulduğundan beğenmediğini, ayet, hadis, kelam-ı kibar ve atasözleriyle müzeyyen yeni bir nesir üslubu vücuda getirdiğini söyler. Bu iddiasına delil olarak da ""Enisü'l-Füseha"", ""Füsul-i Erbaa"", ""Evsaf-ı İstanbul"" ve ""Tezkiretü'ş-Şu'ara"" adlı eserlerinden örnekler verir. Gerçekten de Latifi, sözkonusu eserlerinde ifadelerini yer yer ayetler, hadisler, kelam-ı kibarlar ve atasözleriyle süslemiştir. Bunun içindir ki Aşık Çelebi, Latifi'yi ""akranı içinde yegane"" ve ""inşası nazikane"" diye nitelendirir. Ne var ki nesir üslubunu ""anlaşılır"" olma kaygısı üzerine kuran Latifi'nin bu tavrı, dönemin dilde külfetli ifadeler kullanma taraftarı kalemleri tarafından yadırganmış hatta eleştirilmiştir. Latifî'nin en önemli eseri olan Tezkire'si, yazıldığı dönemden itibaren hem tertip tarzı hem de içeriği açısından büyük ilgi görmüştür. Denebilir ki Türk tezkirecilik geleneği onun açtığı çığırdan yürümüştür. Özellikle ele aldığı isimleri alfabetik sıralaması artık vazgeçilmez bir tertip tarzı olmuştur."
babinger_0634,Abdullatîf (Latîfî),1546,record,Bedia Tokatlıoğlu,Tezkiretü’ş-şu‘arâ ve tabsıratü’n-nuzamâ,123-124,I. Süleyman,Abdullatîf (Latîfî),1582,,953,,1546,,,Tezkire,,,,,,,,,,Paris Milli Kütüphanesi,c.r. 318,,48.8339332273818,2.37579298412067,Fransa,Paris,,,"Bir biyografi mecmuası olan eser üç fasla ayrılmıştır. İlk fasılda Anadolu’daki mistik şeyhler, ikinci fasılda Osmanlı sultanları arasındaki şairler ele alınmakta olup bu iki grupta toplam yirmi kişi yer almaktadır. Üçüncü fasılda ise diğer sınıflardan 282 şairin hayatı anlatılmaktadır.",,"Kanuni Sultan Süleyman. ""Mukaddime"", ""Üç Fasıl"" ve ""Hatime"" den oluşan Tezkire'de toplam 334 şair yer almaktadır. Latifi, Tezkire'sinin önsözünde devrinde hüner gösterme sahasının inşa olduğunu, ancak bu inşayı anlaşılmaz bulduğundan beğenmediğini, ayet, hadis, kelam-ı kibar ve atasözleriyle müzeyyen yeni bir nesir üslubu vücuda getirdiğini söyler. Bu iddiasına delil olarak da ""Enisü'l-Füseha"", ""Füsul-i Erbaa"", ""Evsaf-ı İstanbul"" ve ""Tezkiretü'ş-Şu'ara"" adlı eserlerinden örnekler verir. Gerçekten de Latifi, sözkonusu eserlerinde ifadelerini yer yer ayetler, hadisler, kelam-ı kibarlar ve atasözleriyle süslemiştir. Bunun içindir ki Aşık Çelebi, Latifi'yi ""akranı içinde yegane"" ve ""inşası nazikane"" diye nitelendirir. Ne var ki nesir üslubunu ""anlaşılır"" olma kaygısı üzerine kuran Latifi'nin bu tavrı, dönemin dilde külfetli ifadeler kullanma taraftarı kalemleri tarafından yadırganmış hatta eleştirilmiştir. Latifî'nin en önemli eseri olan Tezkire'si, yazıldığı dönemden itibaren hem tertip tarzı hem de içeriği açısından büyük ilgi görmüştür. Denebilir ki Türk tezkirecilik geleneği onun açtığı çığırdan yürümüştür. Özellikle ele aldığı isimleri alfabetik sıralaması artık vazgeçilmez bir tertip tarzı olmuştur."
babinger_0635,Abdullatîf (Latîfî),1546,record,Bedia Tokatlıoğlu,Tezkiretü’ş-şu‘arâ ve tabsıratü’n-nuzamâ,123-124,I. Süleyman,Abdullatîf (Latîfî),1582,,953,,1546,,,Tezkire,,,,,,,,,,Londra Royal As. Soc.,Nu. 20,,51.5265586745389,-0.135425244179236,İngiltere,Londra,,,"Bir biyografi mecmuası olan eser üç fasla ayrılmıştır. İlk fasılda Anadolu’daki mistik şeyhler, ikinci fasılda Osmanlı sultanları arasındaki şairler ele alınmakta olup bu iki grupta toplam yirmi kişi yer almaktadır. Üçüncü fasılda ise diğer sınıflardan 282 şairin hayatı anlatılmaktadır.",,"Kanuni Sultan Süleyman. ""Mukaddime"", ""Üç Fasıl"" ve ""Hatime"" den oluşan Tezkire'de toplam 334 şair yer almaktadır. Latifi, Tezkire'sinin önsözünde devrinde hüner gösterme sahasının inşa olduğunu, ancak bu inşayı anlaşılmaz bulduğundan beğenmediğini, ayet, hadis, kelam-ı kibar ve atasözleriyle müzeyyen yeni bir nesir üslubu vücuda getirdiğini söyler. Bu iddiasına delil olarak da ""Enisü'l-Füseha"", ""Füsul-i Erbaa"", ""Evsaf-ı İstanbul"" ve ""Tezkiretü'ş-Şu'ara"" adlı eserlerinden örnekler verir. Gerçekten de Latifi, sözkonusu eserlerinde ifadelerini yer yer ayetler, hadisler, kelam-ı kibarlar ve atasözleriyle süslemiştir. Bunun içindir ki Aşık Çelebi, Latifi'yi ""akranı içinde yegane"" ve ""inşası nazikane"" diye nitelendirir. Ne var ki nesir üslubunu ""anlaşılır"" olma kaygısı üzerine kuran Latifi'nin bu tavrı, dönemin dilde külfetli ifadeler kullanma taraftarı kalemleri tarafından yadırganmış hatta eleştirilmiştir. Latifî'nin en önemli eseri olan Tezkire'si, yazıldığı dönemden itibaren hem tertip tarzı hem de içeriği açısından büyük ilgi görmüştür. Denebilir ki Türk tezkirecilik geleneği onun açtığı çığırdan yürümüştür. Özellikle ele aldığı isimleri alfabetik sıralaması artık vazgeçilmez bir tertip tarzı olmuştur."
babinger_0636,Abdullatîf (Latîfî),1546,record,Bedia Tokatlıoğlu,Tezkiretü’ş-şu‘arâ ve tabsıratü’n-nuzamâ,123-124,I. Süleyman,Abdullatîf (Latîfî),1582,,953,,1546,,,Tezkire,,,,,,,,,,Cambridge Üniversite Kütüphanesi,Nu. or. 5977,,52.2052468752737,0.1077233,İngiltere,Cambridge,,,"Bir biyografi mecmuası olan eser üç fasla ayrılmıştır. İlk fasılda Anadolu’daki mistik şeyhler, ikinci fasılda Osmanlı sultanları arasındaki şairler ele alınmakta olup bu iki grupta toplam yirmi kişi yer almaktadır. Üçüncü fasılda ise diğer sınıflardan 282 şairin hayatı anlatılmaktadır.",,"Kanuni Sultan Süleyman. ""Mukaddime"", ""Üç Fasıl"" ve ""Hatime"" den oluşan Tezkire'de toplam 334 şair yer almaktadır. Latifi, Tezkire'sinin önsözünde devrinde hüner gösterme sahasının inşa olduğunu, ancak bu inşayı anlaşılmaz bulduğundan beğenmediğini, ayet, hadis, kelam-ı kibar ve atasözleriyle müzeyyen yeni bir nesir üslubu vücuda getirdiğini söyler. Bu iddiasına delil olarak da ""Enisü'l-Füseha"", ""Füsul-i Erbaa"", ""Evsaf-ı İstanbul"" ve ""Tezkiretü'ş-Şu'ara"" adlı eserlerinden örnekler verir. Gerçekten de Latifi, sözkonusu eserlerinde ifadelerini yer yer ayetler, hadisler, kelam-ı kibarlar ve atasözleriyle süslemiştir. Bunun içindir ki Aşık Çelebi, Latifi'yi ""akranı içinde yegane"" ve ""inşası nazikane"" diye nitelendirir. Ne var ki nesir üslubunu ""anlaşılır"" olma kaygısı üzerine kuran Latifi'nin bu tavrı, dönemin dilde külfetli ifadeler kullanma taraftarı kalemleri tarafından yadırganmış hatta eleştirilmiştir. Latifî'nin en önemli eseri olan Tezkire'si, yazıldığı dönemden itibaren hem tertip tarzı hem de içeriği açısından büyük ilgi görmüştür. Denebilir ki Türk tezkirecilik geleneği onun açtığı çığırdan yürümüştür. Özellikle ele aldığı isimleri alfabetik sıralaması artık vazgeçilmez bir tertip tarzı olmuştur."
babinger_0637,Abdullatîf (Latîfî),1546,record,Bedia Tokatlıoğlu,Tezkiretü’ş-şu‘arâ ve tabsıratü’n-nuzamâ,123-124,I. Süleyman,Abdullatîf (Latîfî),1582,,953,,1546,,,Tezkire,,,,,,,,,,Cambridge Üniversite Kütüphanesi,Add. 3654 (9),,52.2052468752737,0.1077233,İngiltere,Cambridge,,,"Bir biyografi mecmuası olan eser üç fasla ayrılmıştır. İlk fasılda Anadolu’daki mistik şeyhler, ikinci fasılda Osmanlı sultanları arasındaki şairler ele alınmakta olup bu iki grupta toplam yirmi kişi yer almaktadır. Üçüncü fasılda ise diğer sınıflardan 282 şairin hayatı anlatılmaktadır.",,"Kanuni Sultan Süleyman. ""Mukaddime"", ""Üç Fasıl"" ve ""Hatime"" den oluşan Tezkire'de toplam 334 şair yer almaktadır. Latifi, Tezkire'sinin önsözünde devrinde hüner gösterme sahasının inşa olduğunu, ancak bu inşayı anlaşılmaz bulduğundan beğenmediğini, ayet, hadis, kelam-ı kibar ve atasözleriyle müzeyyen yeni bir nesir üslubu vücuda getirdiğini söyler. Bu iddiasına delil olarak da ""Enisü'l-Füseha"", ""Füsul-i Erbaa"", ""Evsaf-ı İstanbul"" ve ""Tezkiretü'ş-Şu'ara"" adlı eserlerinden örnekler verir. Gerçekten de Latifi, sözkonusu eserlerinde ifadelerini yer yer ayetler, hadisler, kelam-ı kibarlar ve atasözleriyle süslemiştir. Bunun içindir ki Aşık Çelebi, Latifi'yi ""akranı içinde yegane"" ve ""inşası nazikane"" diye nitelendirir. Ne var ki nesir üslubunu ""anlaşılır"" olma kaygısı üzerine kuran Latifi'nin bu tavrı, dönemin dilde külfetli ifadeler kullanma taraftarı kalemleri tarafından yadırganmış hatta eleştirilmiştir. Latifî'nin en önemli eseri olan Tezkire'si, yazıldığı dönemden itibaren hem tertip tarzı hem de içeriği açısından büyük ilgi görmüştür. Denebilir ki Türk tezkirecilik geleneği onun açtığı çığırdan yürümüştür. Özellikle ele aldığı isimleri alfabetik sıralaması artık vazgeçilmez bir tertip tarzı olmuştur."
