objectid,koleksiyon,muellif_adi,eser_adi,baglanti_turu,baglantili_eser_adi,baglantili_eser_yazari,tematik_kapsam,yazin_turu,title,date,format,arastirmaci,sayfa_no_babinger,padisah_donemi,muellif_olum_tarihi,mustensih_adi,telif_tarih_hicri,telif_basim,telif_tarih_miladi,istinsah_tarihi,eser_dili,eser_alt_turu,yazi_turu,baglantili_eser_tarihi,baglantili_eser_dili,cilt_sayisi,yazildigi_yer,kutupane_koleksiyon,alt_koleksiyon_numara,su_anda_kutupane,latitude,longitude,ulke,sehir,takdim_hediye,tarihsel_kapsam,notlar,arastirmaci_notu,muellif_id,meslek,aile,dogum_sehir,dogum_yer_detay,olum_yil,olum_yil_hicri,kabir_sehir,kabir_ilce,kabir_yeri_detay,eser_turu,kutuphane_kanonik,kutuphane_tipi,kutuphane_detay,sayfa_no_tuba
babinger_0789,Babinger,Mustafâ b. Ahmed (Âlî),Câmiu’l-buhûr der Mecâlis-i Sûr,,,,Şehzade Mehmed’in meşhur sünnet düğününün tasviri. Eser bir önsöz sekiz bâb ve bir son sözden oluşur.,"Mensur, Manzum",Mustafâ b. Ahmed (Âlî),,record,Rabia Uzak,147,,1599,,,,,,,,,,,,,Nuruosmaniye Kütüphanesi,Nu. 4318,Nuruosmaniye,41.0102587667774,28.9706631927802,Türkiye,İstanbul,,,,Câmi ül-buhûr der mecalis-i sûr,,,,,,,,,,,,,,,
babinger_0790,Babinger,Mustafâ b. Ahmed (Âlî),Câmiu’l-buhûr der Mecâlis-i Sûr,,,,Şehzade Mehmed’in meşhur sünnet düğününün tasviri. Eser bir önsöz sekiz bâb ve bir son sözden oluşur.,"Mensur, Manzum",Mustafâ b. Ahmed (Âlî),,record,Rabia Uzak,147,,1599,,,,,,,,,,,,,Kahire TK,222,,30.06721968343,31.2271369904274,Mısır,Kahire,,,,,,,,,,,,,,,,,,,
babinger_0791,Babinger,Mustafâ b. Ahmed (Âlî),Fursâtname,,,,,,Mustafâ b. Ahmed (Âlî),,record,Rabia Uzak,147,,1599,,,,,,,,,,,,,Leiden Üniversitesi Kütüphanesi,Nu. 1043,,52.1574103133869,4.481427,Hollanda,Leiden,,,Lala Mustafâ Paşa’nın halefi ve düşmanı olup Âlî’yi sevmeyen Sinan Paşa’mn emri üzerine yazılmıştır.,,,,,,,,,,,,,,,,
babinger_0792,Babinger,Mustafâ b. Ahmed (Âlî),Nasîhatü’s-selâtîn,,,,Siyasî - ahlakî eserdir. Bir önsöz dört bâbdan oluşur.,,Mustafâ b. Ahmed (Âlî),1581,record,Rabia Uzak,147,,1599,,989,,1581,,,,,,,,Halep,Leiden Üniversitesi Kütüphanesi,Nu. 1043,,52.1574103133869,4.481427,Hollanda,Leiden,,,,Nasihat es-selâtin,,,,,,,,,,,,,,,
babinger_0793,Babinger,Mustafâ b. Ahmed (Âlî),Nasîhatü’s-selâtîn,,,,Siyasî - ahlakî eserdir. Bir önsöz dört bâbdan oluşur.,,Mustafâ b. Ahmed (Âlî),1581,record,Rabia Uzak,147,,1599,,989,,1581,,,,,,,,Halep,Kahire TK,252,,30.06721968343,31.2271369904274,Mısır,Kahire,,,,,,,,,,,,,,,,,,,
babinger_0794,Babinger,Mustafâ b. Ahmed (Âlî),Mehâsinü’l-edeb,,,,Hükümdarların vazifelerinden bahseder. Bir önsöz on beş fasıl ve bir son sözden oluşur.,,Mustafâ b. Ahmed (Âlî),1595,record,Rabia Uzak,148,,1599,,1004,,1595,,,,,,,,Kayseri,Viyana Milli Kütüphanesi,Nu. 1886,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,,,,,,,,,,,,,,,,,,
babinger_0795,Babinger,Mustafâ b. Ahmed (Âlî),Mehâsinü’l-edeb,,,,Hükümdarların vazifelerinden bahseder. Bir önsöz on beş fasıl ve bir son sözden oluşur.,,Mustafâ b. Ahmed (Âlî),1595,record,Rabia Uzak,148,,1599,,1004,,1595,,,,,,,,Kayseri,Nuruosmaniye Kütüphanesi,Nu. 4224,Nuruosmaniye,41.0102587667774,28.9706631927802,Türkiye,İstanbul,,,,,,,,,,,,,,,,,,,
babinger_0796,Babinger,Mustafâ b. Ahmed (Âlî),Münşe’ü’l-inşâ,,,,Yazarın hayatı ve zamanının tarihi için çok değerli olan her türlü mektuplar mecmuasıdır. Beş fasıldan ibarettir.,,Mustafâ b. Ahmed (Âlî),,record,Rabia Uzak,148,,1599,,,,,,,,,,,,,Viyana Milli Kütüphanesi,Nu. 290,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,,,,,,,,,,,,,,,,,,
babinger_0797,Babinger,Mustafâ b. Ahmed (Âlî),Münşe’ü’l-inşâ,,,,Yazarın hayatı ve zamanının tarihi için çok değerli olan her türlü mektuplar mecmuasıdır. Beş fasıldan ibarettir.,,Mustafâ b. Ahmed (Âlî),,record,Rabia Uzak,148,,1599,,,,,,,,,,,,,Beyazıt Devlet Kütüphanesi,Nu. 1916,Beyazıt,41.0112288381767,28.9655158313884,Türkiye,İstanbul,,,,,,,,,,,,,,,,,,,
babinger_0798,Babinger,Abdullâh b. Selâheddîn,Futûhu’s-Sultân Murâd fî bilâdi’l-Yemen (el-Fütûhâtü’l-Murâdiyye fi’l-cihâti’l-Yemeniyye),,,,Dünya tarihi. Sultan Murâd zamanında Yemen’in fethi tarihine özellikle büyük yer ayırır.,,Abdullâh b. Selâheddîn,1602,record,Rabia Uzak,149,,,,1010,,1602,,Arapça,,,,,,,British Museum,Suppl. 589,,51.5195338599772,-0.126938820491652,İngiltere,Londra,III. Murad,Yaratılıştan-1004 (1495) yılına kadar,,,,,,,,,,,,,,,,,
babinger_0799,Babinger,Abdullâh b. Selâheddîn,Futûhu’s-Sultân Murâd fî bilâdi’l-Yemen (el-Fütûhâtü’l-Murâdiyye fi’l-cihâti’l-Yemeniyye),,,,Dünya tarihi. Sultan Murâd zamanında Yemen’in fethi tarihine özellikle büyük yer ayırır.,,Abdullâh b. Selâheddîn,1602,record,Rabia Uzak,149,,,,1010,,1602,,Arapça,,,,,,,Ragıb Paşa,Nu. 979,Ragıb Paşa,41.0091716242054,28.9656324576716,Türkiye,İstanbul,III. Murad,Yaratılıştan-1004 (1495) yılına kadar,,,,,,,,,,,,,,,,,
babinger_0800,Babinger,Abdullâh b. Selâheddîn,Esnâ’ül-metâlib fî coğrâfiyye,,,,Coğrafi bir eserdir.,,Abdullâh b. Selâheddîn,,record,Rabia Uzak,149,,,,,,,,,,,,,,,Nuruosmaniye Kütüphanesi,Nu. 2986,Nuruosmaniye,41.0102587667774,28.9706631927802,Türkiye,İstanbul,,,,,,,,,,,,,,,,,,,
babinger_0801,Babinger,Ömer Deryâ Bey,,,,,İmparatorun Macaristan baş komutanı Fürst Kari von Mansfeld tarafından Grans’ın zabtını (1003/1595) ve on yıl sonra Türkler tarafından geri alınmasını anlatır.,Manzum,Ömer Deryâ Bey,,record,Rabia Uzak,149-150,,,,,,,,,,,,,,,Leipzig Üniversitesi Kütüphanesi,Nu. 326,,51.3323685339937,12.3684250595226,Almanya,Leipzig,,1003-1013 (1595-1605),,,,,,,,,,,,,,,,,
babinger_0802,Babinger,Mustafâ (Selânîkî),Târîh-i Selânîkî,,,,"Kanunî Süleyman’ın son yıllarını, II. Selîm ve III. Murâd’ın zamanını ve III. Mehmed’in Hükümetinin ilk beş yılını almaktadır.",,Mustafâ (Selânîkî),,record,Rabia Uzak,150-151,,1600,,,,,,,Ruzname,,,,,,Viyana Milli Kütüphanesi,Nu. 1030,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,971-1008 (1563-1599),,,,,,,,,,,,,,,,,
babinger_0803,Babinger,Mustafâ (Selânîkî),Târîh-i Selânîkî,,,,"Kanunî Süleyman’ın son yıllarını, II. Selîm ve III. Murâd’ın zamanını ve III. Mehmed’in Hükümetinin ilk beş yılını almaktadır.",,Mustafâ (Selânîkî),,record,Rabia Uzak,150-151,,1600,,,,,,,Ruzname,,,,,,Uppsala Kütüphanesi,Nu. 284,,59.8552226554285,17.6314371362395,İsveç,Uppsala,,971-1008 (1563-1599),,,,,,,,,,,,,,,,,
babinger_0804,Babinger,Mustafâ (Selânîkî),Târîh-i Selânîkî,,,,"Kanunî Süleyman’ın son yıllarını, II. Selîm ve III. Murâd’ın zamanını ve III. Mehmed’in Hükümetinin ilk beş yılını almaktadır.",,Mustafâ (Selânîkî),,record,Rabia Uzak,150-151,,1600,,,,,,,Ruzname,,,,,,Nuruosmaniye Kütüphanesi,Nu. 3132/3,Nuruosmaniye,41.0102587667774,28.9706631927802,Türkiye,İstanbul,,971-1008 (1563-1599),,,,,,,,,,,,,,,,,
babinger_0805,Babinger,Mustafâ (Selânîkî),Târîh-i Selânîkî,,,,"Kanunî Süleyman’ın son yıllarını, II. Selîm ve III. Murâd’ın zamanını ve III. Mehmed’in Hükümetinin ilk beş yılını almaktadır.",,Mustafâ (Selânîkî),,record,Rabia Uzak,150-151,,1600,,,,,,,Ruzname,,,,,,Es’ad Efendi,Nu. 2144,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,971-1008 (1563-1599),,,,,,,,,,,,,,,,,
babinger_0806,Babinger,Mustafâ (Selânîkî),Târîh-i Selânîkî,,,,"Kanunî Süleyman’ın son yıllarını, II. Selîm ve III. Murâd’ın zamanını ve III. Mehmed’in Hükümetinin ilk beş yılını almaktadır.",,Mustafâ (Selânîkî),,record,Rabia Uzak,150-151,,1600,,,,,,,Ruzname,,,,,,Beyazıt Devlet Kütüphanesi,Nu. 2368,Beyazıt,41.0112288381767,28.9655158313884,Türkiye,İstanbul,,971-1008 (1563-1599),,,,,,,,,,,,,,,,,
babinger_0807,Babinger,Mustafâ (Selânîkî),Târîh-i Selânîkî,,,,"Kanunî Süleyman’ın son yıllarını, II. Selîm ve III. Murâd’ın zamanını ve III. Mehmed’in Hükümetinin ilk beş yılını almaktadır.",,Mustafâ (Selânîkî),,record,Rabia Uzak,150-151,,1600,,,,,,,Ruzname,,,,,,Hamidiyye Kütüphanesi,Nu. 901/3,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,971-1008 (1563-1599),,,,,,,,,,,,,,,,,
babinger_0808,Babinger,Mustafâ (Selânîkî),Târîh-i Selânîkî,,,,"Kanunî Süleyman’ın son yıllarını, II. Selîm ve III. Murâd’ın zamanını ve III. Mehmed’in Hükümetinin ilk beş yılını almaktadır.",,Mustafâ (Selânîkî),,record,Rabia Uzak,150-151,,1600,,,,,,,Ruzname,,,,,,Türk Tarih Kurumu Kütüphanesi,Nu. 59,Türk Tarih Kurumu,39.9313984412271,32.8560313901933,Türkiye,Ankara,,971-1008 (1563-1599),,,,,,,,,,,,,,,,,
babinger_0809,Babinger,Mustafâ (Sâ’î),Tezkiretü’l-Bünyân,,,,Mimar Sinan'ın hayatı ile eserlerini tasvir etmiş ve bunların bir listesini de kitabına ilave etmiştir.,"Mensur, Manzum",Mustafâ (Sâ’î),,record,Rabia Uzak,151-152,,1595,,,,,,,,,,,,,Hafız Efendi,,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,Siyâvuş Paşa,,"Sinân b. Abdulmennân’ın tezki­ret ül-ebniyye eserine dayanılarak yazılmış olmalıdır. İki inşa listesi kısmen birbirinden ayrılmaktadır, kısmen de birbirini tamamlamaktadır. Bu listeler kritik edilerek araştırılırsa bu iki eserin nasıl yazıldığı hakkında sonuçlara varılabilir.",,,,,,,,,,,,,,,,
babinger_0810,Babinger,Mustafâ (Sâ’î),Tezkiretü’l-Bünyân,,,,Mimar Sinan'ın hayatı ile eserlerini tasvir etmiş ve bunların bir listesini de kitabına ilave etmiştir.,"Mensur, Manzum",Mustafâ (Sâ’î),,record,Rabia Uzak,151-152,,1595,,,,,,,,,,,,,Kahire TK,231,,30.06721968343,31.2271369904274,Mısır,Kahire,Siyâvuş Paşa,,"Sinân b. Abdulmennân’ın tezki­ret ül-ebniyye eserine dayanılarak yazılmış olmalıdır. İki inşa listesi kısmen birbirinden ayrılmaktadır, kısmen de birbirini tamamlamaktadır. Bu listeler kritik edilerek araştırılırsa bu iki eserin nasıl yazıldığı hakkında sonuçlara varılabilir.",,,,,,,,,,,,,,,,
babinger_0811,Babinger,Mehmed Âşık b. Ömer Bâyezîd,Menâzırü’l-avâlim,,,,"Doğu’nun Ortaçağ’a ait tüm coğrafya materyali, kolayca görülebilecek ve kavranabilecek biçimde bir araya getirilmiştir. Yazarın gezip araştırdığı Osmanlı bölgeleri hakkında son derece değerli topografik ve tarihî bilgiler sunulmaktadır.",,Mehmed Âşık b. Ömer Bâyezîd,,record,Rabia Uzak,152-153,,1600,,,,,,,Kozmografya,,,,,,Berlin Devlet Kütüphanesi,or. 4° 1344 (1036 tarihli),,52.5077560047923,13.3708612239915,Almanya,Berlin,,,Baş kaynağı Ebu’l-fidâ’nın Takvim el-buldân’ıdır.,,,,,,,,,,,,,,,,
babinger_0812,Babinger,Mehmed Âşık b. Ömer Bâyezîd,Menâzırü’l-avâlim,,,,"Doğu’nun Ortaçağ’a ait tüm coğrafya materyali, kolayca görülebilecek ve kavranabilecek biçimde bir araya getirilmiştir. Yazarın gezip araştırdığı Osmanlı bölgeleri hakkında son derece değerli topografik ve tarihî bilgiler sunulmaktadır.",,Mehmed Âşık b. Ömer Bâyezîd,,record,Rabia Uzak,152-153,,1600,,,,,,,Kozmografya,,,,,,Viyana Milli Kütüphanesi,Nu. 1279,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,,Baş kaynağı Ebu’l-fidâ’nın Takvim el-buldân’ıdır.,,,,,,,,,,,,,,,,
babinger_0813,Babinger,Mehmed Âşık b. Ömer Bâyezîd,Menâzırü’l-avâlim,,,,"Doğu’nun Ortaçağ’a ait tüm coğrafya materyali, kolayca görülebilecek ve kavranabilecek biçimde bir araya getirilmiştir. Yazarın gezip araştırdığı Osmanlı bölgeleri hakkında son derece değerli topografik ve tarihî bilgiler sunulmaktadır.",,Mehmed Âşık b. Ömer Bâyezîd,,record,Rabia Uzak,152-153,,1600,,,,,,,Kozmografya,,,,,,Manchester Üniversite Kütüphanesi,"Lindsay kolleksiyonu, Nu. 78",,53.4645760548282,-2.23532624232767,İngiltere,Manchester,,,Baş kaynağı Ebu’l-fidâ’nın Takvim el-buldân’ıdır.,,,,,,,,,,,,,,,,
babinger_0814,Babinger,Mehmed Âşık b. Ömer Bâyezîd,Menâzırü’l-avâlim,,,,"Doğu’nun Ortaçağ’a ait tüm coğrafya materyali, kolayca görülebilecek ve kavranabilecek biçimde bir araya getirilmiştir. Yazarın gezip araştırdığı Osmanlı bölgeleri hakkında son derece değerli topografik ve tarihî bilgiler sunulmaktadır.",,Mehmed Âşık b. Ömer Bâyezîd,,record,Rabia Uzak,152-153,,1600,,,,,,,Kozmografya,,,,,,Es’ad Efendi,Nu. 2421,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,Baş kaynağı Ebu’l-fidâ’nın Takvim el-buldân’ıdır.,,,,,,,,,,,,,,,,
babinger_0815,Babinger,Mehmed Âşık b. Ömer Bâyezîd,Menâzırü’l-avâlim,,,,"Doğu’nun Ortaçağ’a ait tüm coğrafya materyali, kolayca görülebilecek ve kavranabilecek biçimde bir araya getirilmiştir. Yazarın gezip araştırdığı Osmanlı bölgeleri hakkında son derece değerli topografik ve tarihî bilgiler sunulmaktadır.",,Mehmed Âşık b. Ömer Bâyezîd,,record,Rabia Uzak,152-153,,1600,,,,,,,Kozmografya,,,,,,Nuruosmaniye Kütüphanesi,Nu. 3426,Nuruosmaniye,41.0102587667774,28.9706631927802,Türkiye,İstanbul,,,Baş kaynağı Ebu’l-fidâ’nın Takvim el-buldân’ıdır.,,,,,,,,,,,,,,,,
babinger_0816,Babinger,Mehmed Âşık b. Ömer Bâyezîd,Menâzırü’l-avâlim,,,,"Doğu’nun Ortaçağ’a ait tüm coğrafya materyali, kolayca görülebilecek ve kavranabilecek biçimde bir araya getirilmiştir. Yazarın gezip araştırdığı Osmanlı bölgeleri hakkında son derece değerli topografik ve tarihî bilgiler sunulmaktadır.",,Mehmed Âşık b. Ömer Bâyezîd,,record,Rabia Uzak,152-153,,1600,,,,,,,Kozmografya,,,,,,Hamidiyye Kütüphanesi,Nu. 991,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,Baş kaynağı Ebu’l-fidâ’nın Takvim el-buldân’ıdır.,,,,,,,,,,,,,,,,
babinger_0817,Babinger,Mehmed Âşık b. Ömer Bâyezîd,Menâzırü’l-avâlim,,,,"Doğu’nun Ortaçağ’a ait tüm coğrafya materyali, kolayca görülebilecek ve kavranabilecek biçimde bir araya getirilmiştir. Yazarın gezip araştırdığı Osmanlı bölgeleri hakkında son derece değerli topografik ve tarihî bilgiler sunulmaktadır.",,Mehmed Âşık b. Ömer Bâyezîd,,record,Rabia Uzak,152-153,,1600,,,,,,,Kozmografya,,,,,,Halet Efendi Kütüphanesi,Nu. 616,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,Baş kaynağı Ebu’l-fidâ’nın Takvim el-buldân’ıdır.,,,,,,,,,,,,,,,,
babinger_0818,Babinger,Mehmed Âşık b. Ömer Bâyezîd,Menâzırü’l-avâlim,,,,"Doğu’nun Ortaçağ’a ait tüm coğrafya materyali, kolayca görülebilecek ve kavranabilecek biçimde bir araya getirilmiştir. Yazarın gezip araştırdığı Osmanlı bölgeleri hakkında son derece değerli topografik ve tarihî bilgiler sunulmaktadır.",,Mehmed Âşık b. Ömer Bâyezîd,,record,Rabia Uzak,152-153,,1600,,,,,,,Kozmografya,,,,,,Ayasofya,Nu. 3466,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,Baş kaynağı Ebu’l-fidâ’nın Takvim el-buldân’ıdır.,,,,,,,,,,,,,,,,
babinger_0819,Babinger,Hasan Çelebi (Kınalızâde),Tezkiretü’ş-şu‘arâ,,,,Üç bölümden oluşur. Altı yüze yakın şairin biyografyası ve şiirlerinden örnekler bulunmaktadır.,,Hasan Çelebi (Kınalızâde),,record,Rabia Uzak,154-155,,1604,,,,,,,Tezkire,,,,,,Berlin Devlet Kütüphanesi,or. 8° 2203 ve or. 2° 3116,,52.5077560047923,13.3708612239915,Almanya,Berlin,Büyük Sa’deddîn,,,,,,,,,,,,,,,,,,
babinger_0820,Babinger,Hasan Çelebi (Kınalızâde),Tezkiretü’ş-şu‘arâ,,,,Üç bölümden oluşur. Altı yüze yakın şairin biyografyası ve şiirlerinden örnekler bulunmaktadır.,,Hasan Çelebi (Kınalızâde),,record,Rabia Uzak,154-155,,1604,,,,,,,Tezkire,,,,,,Gotha Kütüphanesi,Nu. 167,,50.9478847109003,10.7093788460301,Almanya,Gotha,Büyük Sa’deddîn,,,,,,,,,,,,,,,,,,
babinger_0821,Babinger,Hasan Çelebi (Kınalızâde),Tezkiretü’ş-şu‘arâ,,,,Üç bölümden oluşur. Altı yüze yakın şairin biyografyası ve şiirlerinden örnekler bulunmaktadır.,,Hasan Çelebi (Kınalızâde),,record,Rabia Uzak,154-155,,1604,,,,,,,Tezkire,,,,,,Hamburg Şehir Kütüphanesi,Nu. 281,,53.5497847853875,10.0085323865075,Almanya,Hamburg,Büyük Sa’deddîn,,,,,,,,,,,,,,,,,,
